time,type,uav_id,details
8.5,target_discovery,0,"{""target_id"": 1, ""position"": [1.5, 7.5]}"
9.0,target_discovery,5,"{""target_id"": 4, ""position"": [4.5, 8.5]}"
9.6,target_discovery,0,"{""target_id"": 9, ""position"": [1.5, 6.5]}"
10.7,outer_complete,0,"{""cells_covered"": 11}"
11.1,target_discovery,12,"{""target_id"": 6, ""position"": [11.5, 0.5]}"
12.3,target_discovery,13,"{""target_id"": 5, ""position"": [1.5, 0.5]}"
13.4,target_discovery,4,"{""target_id"": 7, ""position"": [5.5, 5.5]}"
14.5,target_discovery,4,"{""target_id"": 8, ""position"": [5.5, 6.5]}"
14.7,target_discovery,9,"{""target_id"": 0, ""position"": [9.5, 9.5]}"
14.8,target_discovery,7,"{""target_id"": 12, ""position"": [7.5, 10.5]}"
14.9,target_discovery,2,"{""target_id"": 10, ""position"": [4.5, 3.5]}"
14.9,target_discovery,5,"{""target_id"": 2, ""position"": [6.5, 10.5]}"
15.1,target_discovery,3,"{""target_id"": 3, ""position"": [8.5, 1.5]}"
15.6,target_discovery,4,"{""target_id"": 11, ""position"": [6.5, 6.5]}"
17.2,outer_complete,3,"{""cells_covered"": 11}"
17.6,outer_complete,2,"{""cells_covered"": 11}"
18.4,outer_complete,1,"{""cells_covered"": 11}"
19.0,outer_complete,4,"{""cells_covered"": 10}"
19.6,outer_complete,13,"{""cells_covered"": 15}"
19.7,outer_complete,7,"{""cells_covered"": 7}"
19.8,outer_complete,5,"{""cells_covered"": 10}"
20.8,outer_complete,6,"{""cells_covered"": 11}"
20.8,outer_complete,8,"{""cells_covered"": 11}"
21.4,outer_complete,9,"{""cells_covered"": 9}"
21.7,target_discovery,11,"{""target_id"": 13, ""position"": [11.5, 1.5]}"
21.8,outer_complete,11,"{""cells_covered"": 9}"
21.8,outer_complete,12,"{""cells_covered"": 11}"
22.0,outer_complete,10,"{""cells_covered"": 7}"
