time,type,uav_id,details
8.8,target_discovery,1,"{""target_id"": 3, ""position"": [8.5, 1.5]}"
11.8,target_discovery,0,"{""target_id"": 6, ""position"": [11.5, 0.5]}"
11.9,outer_complete,0,"{""cells_covered"": 10}"
12.2,outer_complete,1,"{""cells_covered"": 10}"
12.8,target_discovery,6,"{""target_id"": 0, ""position"": [9.5, 9.5]}"
13.4,target_discovery,7,"{""target_id"": 5, ""position"": [1.5, 0.5]}"
17.6,target_discovery,5,"{""target_id"": 4, ""position"": [4.5, 8.5]}"
19.8,outer_complete,7,"{""cells_covered"": 14}"
20.1,target_discovery,4,"{""target_id"": 1, ""position"": [1.5, 7.5]}"
21.2,outer_complete,4,"{""cells_covered"": 10}"
21.8,outer_complete,5,"{""cells_covered"": 10}"
25.6,outer_complete,3,"{""cells_covered"": 14}"
29.8,target_discovery,6,"{""target_id"": 2, ""position"": [6.5, 10.5]}"
34.5,outer_complete,2,"{""cells_covered"": 30}"
43.9,outer_complete,6,"{""cells_covered"": 30}"
